zipcode,2011,2012,2013,2014,2015
92113,180600.0,193475.0,234566.666667,286150.0,308766.666667
92114,231016.666667,248258.333333,295891.666667,334708.333333,354850.0
92115,310558.333333,319583.333333,376275.0,403266.666667,415225.0
92116,364733.333333,389000.0,468725.0,473741.666667,489025.0
92117,396116.666667,405516.666667,475516.666667,509758.333333,540441.666667
92118,1128716.666667,1209108.333333,1357983.333333,1399358.333333,1527583.333333
92119,383500.0,389925.0,451208.333333,484041.666667,497450.0
92120,399525.0,407983.333333,479741.666667,503791.666667,526633.333333
92121,468958.333333,467791.666667,540200.0,540050.0,542541.666667
92122,476458.333333,481433.333333,555808.333333,586666.666667,605408.333333
92123,351950.0,365833.333333,429400.0,462691.666667,484358.333333
92124,445083.333333,456916.666667,515883.333333,542316.666667,566633.333333
92126,351675.0,355116.666667,419483.333333,457291.666667,485900.0
92127,556850.0,556258.333333,637333.333333,680408.333333,706058.333333
92128,419091.666667,419291.666667,489291.666667,526841.666667,541433.333333
92129,513566.666667,524458.333333,601658.333333,644941.666667,665600.0
92130,746200.0,754116.666667,851466.666667,900116.666667,928483.333333
92131,563583.333333,581308.333333,646175.0,678116.666667,701041.666667
92132,,,,,77800.0
92153,,,,,104100.0
92154,243991.666667,252458.333333,303391.666667,351033.333333,375716.666667
92160,,,,,116300.0
92201,133783.333333,131558.333333,159766.666667,191566.666667,209766.666667
92203,220300.0,218225.0,251383.333333,289150.0,304308.333333
92205,,,,,408250.0
92206,,,,,
92210,578858.333333,610975.0,675158.333333,698833.333333,689266.666667
92211,288583.333333,277983.333333,308316.666667,324050.0,325225.0
92220,134125.0,133025.0,157225.0,183591.666667,191850.0
92222,,,,,
92223,184941.666667,179141.666667,208733.333333,250466.666667,265975.0
92224,,,,,158550.0
92225,120241.66666700001,114416.66666700001,121341.66666700001,124141.66666700001,131516.666667
92227,116058.33333299999,113591.66666700001,113875.0,138258.333333,149808.333333
92231,127766.66666700001,130650.0,144491.666667,165491.666667,178750.0
92234,158216.666667,157083.333333,190525.0,224033.333333,237591.666667
92236,112050.0,112391.66666700001,132716.666667,163150.0,187316.666667
92240,96250.0,99708.333333,121800.0,145550.0,157566.666667
92243,118983.33333299999,114975.0,126608.33333299999,153891.666667,160583.333333
92251,146316.666667,147691.666667,156366.666667,180075.0,198375.0
92252,87516.666667,84233.333333,88558.333333,100383.333333,115200.0
92253,321500.0,319816.666667,360550.0,385725.0,397075.0
92256,98825.0,94950.0,113466.66666700001,119591.66666700001,127333.33333299999
92260,263983.333333,264100.0,299975.0,319425.0,322616.666667
92262,216791.666667,222566.666667,274750.0,311816.666667,324641.666667
92264,207250.0,213766.666667,237225.0,270775.0,283958.333333
92270,404366.666667,400541.666667,451975.0,479841.666667,478183.333333
92276,127208.33333299999,124466.66666700001,140416.666667,158333.333333,172816.666667
92277,90958.333333,81325.0,79875.0,89750.0,100666.666667
92284,116641.66666700001,113566.66666700001,122075.0,133308.333333,140158.333333
92285,78200.0,67841.666667,71566.666667,74608.333333,71316.666667
92300,,,,,
92305,,,,,326900.0
92306,,,,,
92307,133500.0,133191.666667,160091.666667,190766.666667,206941.666667
92308,112350.0,110683.33333299999,137075.0,168675.0,179325.0
92310,,,,,
92311,73608.333333,74175.0,82466.666667,90125.0,90675.0
92313,208800.0,205350.0,245083.333333,285900.0,304016.666667
92314,174058.333333,162283.333333,178058.333333,195716.666667,202816.666667
92315,244641.666667,239208.333333,266958.333333,291250.0,302191.666667
92316,150616.666667,158833.333333,192066.666667,235333.333333,253908.333333
92320,167458.333333,168758.333333,205533.333333,249233.333333,267466.666667
92324,133075.0,137200.0,162841.666667,200966.666667,226100.0
92325,139808.333333,128558.33333299999,144291.666667,161941.666667,168558.333333
92327,,,,,255350.0
92328,,,,,222850.0
92333,221875.0,210391.666667,229825.0,254341.666667,264716.666667
92334,,,,,
92335,157050.0,166416.666667,200925.0,243800.0,265166.666667
92336,259400.0,262950.0,312083.333333,367691.666667,385658.333333
92337,194100.0,196466.666667,240741.666667,291625.0,308233.333333
92339,,,,,
92340,,,,,
92342,,,,,
92343,,,,,158400.0
92344,152450.0,155216.666667,184841.666667,228741.666667,251050.0
92345,108158.33333299999,108966.66666700001,137483.333333,169466.666667,184208.333333
92346,183233.333333,184675.0,215025.0,255025.0,281733.333333
92347,,,,,150050.0
92348,,,,,118350.0
92352,295483.333333,270316.666667,298516.666667,324858.333333,335358.333333
92354,246833.333333,240591.666667,287891.666667,342350.0,372525.0
92356,74975.0,73225.0,87725.0,108808.33333299999,118691.66666700001
92357,,,,,265750.0
92359,176283.333333,169858.333333,194225.0,223508.333333,245400.0
92371,150466.666667,151033.333333,173366.666667,207475.0,225733.333333
92372,147775.0,151675.0,169733.333333,202291.666667,223966.666667
92373,316733.333333,315125.0,361383.333333,407933.333333,427975.0
92374,199750.0,200958.333333,245433.333333,285466.666667,300366.666667
92376,151950.0,161983.333333,198091.666667,241891.666667,257566.666667
92377,206500.0,214558.333333,260408.333333,308175.0,324233.333333
92382,129991.66666700001,128766.66666700001,140783.333333,156550.0,166650.0
92386,117800.0,108691.66666700001,118308.33333299999,133125.0,138258.333333
92391,157775.0,139241.666667,152150.0,160941.666667,159983.333333
92392,120800.0,122691.66666700001,148741.666667,183150.0,196125.0
92394,110016.66666700001,111166.66666700001,134283.333333,167841.666667,185425.0
92395,108516.66666700001,110075.0,135091.666667,164941.666667,179183.333333
92397,182400.0,174675.0,201125.0,238425.0,243591.666667
92399,212050.0,209216.666667,245050.0,290325.0,307483.333333
92404,122266.66666700001,126733.33333299999,153916.666667,188875.0,206675.0
92405,102116.666667,110550.0,137666.666667,166491.666667,181291.666667
92407,148050.0,154133.333333,181391.666667,223250.0,245483.333333
92408,121041.66666700001,117800.0,152108.333333,189100.0,189308.333333
92410,,,,,130550.0
92411,,,,,
92415,,,,,
92427,,,,,144650.0
92489,,,,,123300.0
92501,158908.333333,164733.333333,203683.333333,238783.333333,258116.666667
92503,192400.0,198016.666667,239600.0,284533.333333,299825.0
92504,184075.0,187025.0,228158.333333,266866.666667,282366.666667
92505,199950.0,205391.666667,242875.0,289975.0,309125.0
92506,263425.0,265325.0,309158.333333,358666.666667,377066.666667
92507,192283.333333,195716.666667,235433.333333,277058.333333,278708.333333
92508,280841.666667,283600.0,343508.333333,394333.333333,410541.666667
92509,185441.666667,195975.0,231975.0,276350.0,298325.0
92518,,,,,139850.0
92521,,,,,121050.0
92530,159266.666667,162325.0,196825.0,244458.333333,263083.333333
92532,222283.333333,219008.333333,271083.333333,319416.666667,326233.333333
92536,298775.0,272000.0,282791.666667,312883.333333,306966.666667
92543,81391.666667,89300.0,110083.33333299999,132358.333333,142533.333333
92544,122141.66666700001,126208.33333299999,154200.0,186166.666667,201241.666667
92545,138233.333333,139316.666667,169133.333333,203783.333333,217416.666667
92550,,,,,174350.0
92551,141258.333333,149600.0,180700.0,221033.333333,242775.0
92553,132850.0,136675.0,167500.0,210175.0,231725.0
92555,196791.666667,200375.0,244708.333333,286016.666667,305366.666667
92557,167200.0,171033.333333,209683.333333,252916.666667,271341.666667
92561,,,,,253750.0
92562,247908.333333,258291.666667,319300.0,360433.333333,367391.666667
92563,242383.333333,250841.666667,306325.0,352050.0,360308.333333
92567,162200.0,162075.0,192516.666667,251350.0,284783.333333
92570,163541.666667,163550.0,200000.0,235533.333333,254333.333333
92571,143683.333333,143308.333333,171258.333333,216691.666667,238475.0
92575,,,,,162400.0
92576,,,,,191550.0
92580,,,,,224700.0
92582,149708.333333,151500.0,185566.666667,225291.666667,238666.666667
92583,116783.33333299999,115650.0,142583.333333,176208.333333,191916.666667
92584,203883.333333,207541.666667,259658.333333,306233.333333,316625.0
92585,179033.333333,179441.666667,219291.666667,272000.0,287675.0
92586,122325.0,123616.66666700001,146550.0,175858.333333,193908.333333
92587,218816.666667,225083.333333,276491.666667,332991.666667,349658.333333
92590,773558.333333,784866.666667,799550.0,818766.666667,883233.333333
92591,256583.333333,271550.0,337500.0,373875.0,382666.666667
92592,278233.333333,288041.666667,352483.333333,395366.666667,403716.666667
92595,221233.333333,226225.0,274675.0,320116.666667,332958.333333
92596,240108.333333,245125.0,294650.0,339100.0,353258.333333
92600,,,,,381100.0
92602,682775.0,711941.666667,791466.666667,797725.0,815266.666667
92603,897325.0,968008.333333,1127450.0,1071541.666667,1065875.0
92604,546225.0,546316.666667,647000.0,684700.0,697516.666667
92606,604925.0,619200.0,701141.666667,717958.333333,702616.666667
92607,,,,,247300.0
92610,532733.333333,514625.0,595333.333333,695241.666667,716091.666667
92612,500175.0,518300.0,592400.0,647716.666667,661391.666667
92614,486116.666667,499508.333333,588875.0,615266.666667,637600.0
92615,,,,,333200.0
92616,,,,,
92617,,,,,472700.0
92618,566750.0,550500.0,624675.0,696083.333333,695691.666667
92620,653966.666667,661725.0,761866.666667,789458.333333,783008.333333
92625,1268900.0,1445416.666667,1771216.666667,1656208.333333,1628508.333333
92626,502358.333333,508750.0,593716.666667,639916.666667,667275.0
92627,489491.666667,506733.333333,603358.333333,660050.0,677541.666667
92628,,,,,304200.0
92629,615275.0,626008.333333,735191.666667,781225.0,807616.666667
92630,436658.333333,441233.333333,537650.0,590008.333333,613691.666667
92633,,,,,370000.0
92637,182466.666667,190466.666667,238233.333333,271550.0,287050.0
92638,,,,,263700.0
92640,,,,,241500.0
92643,,,,,443700.0
92644,,,,,589200.0
92645,,,,,357700.0
92646,568175.0,572233.333333,655400.0,683383.333333,712583.333333
92647,497675.0,502750.0,571300.0,607900.0,637241.666667
92648,646941.666667,682133.333333,761666.666667,805383.333333,810950.0
92649,569691.666667,584008.333333,657625.0,683041.666667,700158.333333
92651,1547291.666667,1518916.666667,1765333.333333,1527808.333333,1523691.666667
92653,524558.333333,513475.0,614191.666667,662200.0,681358.333333
92654,,,,,236000.0
92655,377983.333333,370233.333333,437925.0,445758.333333,476350.0
92656,393416.666667,390891.666667,467800.0,512908.333333,523250.0
92657,,,,,231200.0
92658,,,,,306400.0
92659,,,,,367100.0
92660,1070250.0,1141583.333333,1339366.666667,1382258.333333,1422483.333333
92661,,,,,245600.0
92662,,,,,173900.0
92663,1049950.0,1124591.666667,1272866.666667,1240075.0,1254266.666667
92668,,,,,384000.0
92672,634116.666667,633708.333333,737225.0,772550.0,808725.0
92673,663608.333333,651641.666667,768725.0,814916.666667,814108.333333
92675,482633.333333,477358.333333,573241.666667,638958.333333,653416.666667
92676,422033.333333,410858.333333,492716.666667,587133.333333,619033.333333
92677,582808.333333,586708.333333,690425.0,730183.333333,748866.666667
92679,623866.666667,635775.0,737483.333333,783291.666667,781608.333333
92683,418216.666667,412858.333333,473083.333333,518050.0,547666.666667
92688,423658.333333,424850.0,503250.0,564766.666667,586758.333333
92691,461016.666667,460508.333333,548225.0,601566.666667,622775.0
92692,493316.666667,503491.666667,597758.333333,639191.666667,652608.333333
92694,563416.666667,562750.0,675333.333333,737941.666667,768358.333333
92701,266625.0,282933.333333,343200.0,373575.0,390183.333333
92703,277041.666667,296758.333333,342058.333333,379683.333333,403908.333333
92704,304683.333333,318991.666667,372150.0,406166.666667,436091.666667
92705,629883.333333,647541.666667,731483.333333,780133.333333,799233.333333
92706,367708.333333,375075.0,438666.666667,490650.0,518858.333333
92707,270408.333333,283591.666667,339691.666667,376058.333333,399266.666667
92708,548508.333333,550766.666667,621333.333333,661075.0,689741.666667
92780,439633.333333,442850.0,521700.0,568041.666667,593516.666667
92782,552908.333333,541791.666667,609191.666667,650300.0,650533.333333
92801,313983.333333,317483.333333,376050.0,417683.333333,433383.333333
92802,344141.666667,347733.333333,396466.666667,437400.0,466300.0
92804,340816.666667,343725.0,402833.333333,441291.666667,463325.0
92805,309750.0,313816.666667,364066.666667,412166.666667,431608.333333
92806,381775.0,383408.333333,443183.333333,491325.0,517775.0
92807,484183.333333,487950.0,551225.0,620441.666667,640783.333333
92808,529841.666667,530375.0,606133.333333,651391.666667,667125.0
92821,466558.333333,469633.333333,543541.666667,575250.0,598566.666667
92823,546616.666667,540766.666667,632691.666667,665808.333333,666375.0
92831,424758.333333,427441.666667,508875.0,537800.0,558200.0
92832,335325.0,340400.0,403058.333333,433058.333333,458091.666667
92833,372000.0,371950.0,433641.666667,470800.0,490250.0
92835,575250.0,563450.0,659675.0,672616.666667,677466.666667
92837,,,,,109500.0
92840,355666.666667,357258.333333,407141.666667,443591.666667,466858.333333
92841,373050.0,373791.666667,430616.666667,464233.333333,488991.666667
92843,352000.0,354308.333333,408550.0,436558.333333,450366.666667
92844,355775.0,359450.0,411100.0,430183.333333,453716.666667
92845,437216.666667,436458.333333,494725.0,525491.666667,553408.333333
92860,327491.666667,327350.0,399983.333333,458550.0,469191.666667
92861,968925.0,1033483.333333,1178825.0,1197516.666667,1182233.333333
92865,433641.666667,427033.333333,496625.0,546283.333333,566058.333333
92866,443683.333333,456791.666667,530358.333333,539533.333333,566525.0
92867,466283.333333,467591.666667,551658.333333,599500.0,623033.333333
92868,329275.0,343383.333333,397400.0,436475.0,445650.0
92869,487341.666667,501558.333333,574933.333333,617008.333333,638833.333333
92870,460641.666667,461566.666667,530691.666667,560808.333333,595141.666667
92879,246075.0,249483.333333,300116.666667,356625.0,369633.333333
92880,353300.0,347800.0,418641.666667,481158.333333,490091.666667
92881,340666.666667,344741.666667,406408.333333,460083.333333,467850.0
92882,288000.0,292975.0,350050.0,398541.666667,406891.666667
92883,303300.0,302958.333333,362741.666667,415583.333333,422633.333333
92886,571441.666667,564725.0,660050.0,689591.666667,689283.333333
92887,626550.0,646125.0,737525.0,775425.0,786766.666667
92929,,,,,233350.0
93001,410108.333333,407508.333333,451441.666667,490991.666667,530916.666667
93003,396975.0,385283.333333,442383.333333,484091.666667,503366.666667
93004,387158.333333,376641.666667,430150.0,474233.333333,495933.333333
93005,,,,,93650.0
93010,417566.666667,418625.0,480533.333333,522091.666667,538991.666667
93012,411000.0,416258.333333,481425.0,513916.666667,529816.666667
93013,590216.666667,571375.0,681816.666667,755408.333333,800908.333333
93015,257408.333333,258308.333333,289408.333333,325658.333333,360933.333333
93019,,,,,96100.0
93020,,,,,107400.0
93021,453416.666667,441041.666667,500750.0,559466.666667,584675.0
93022,356525.0,353166.666667,412533.333333,477150.0,507766.666667
93023,490475.0,492641.666667,542500.0,592808.333333,638350.0
93030,313075.0,314116.666667,353950.0,411633.333333,432241.666667
93033,253325.0,253233.333333,297208.333333,340383.333333,364516.666667
93035,398041.666667,384841.666667,431133.333333,476675.0,514458.333333
93036,303875.0,297583.333333,342133.333333,392325.0,428358.333333
93041,237291.666667,231316.666667,264675.0,304833.333333,333041.666667
93060,265925.0,268766.666667,307233.333333,350716.666667,372483.333333
93063,379525.0,373083.333333,425616.666667,469291.666667,490216.666667
93065,377041.666667,374941.666667,429150.0,474908.333333,497475.0
93066,795966.666667,746225.0,843433.333333,937416.666667,932483.333333
93101,611375.0,591733.333333,689725.0,786316.666667,795241.666667
93103,780300.0,739150.0,880083.333333,1000133.333333,1115750.0
93105,794041.666667,761675.0,867266.666667,999916.666667,1074775.0
93108,2086416.666667,1950141.666667,2353150.0,2646441.666667,2763325.0
93109,844075.0,833075.0,958533.333333,1058616.666667,1178083.333333
93110,797383.333333,800558.333333,933941.666667,996591.666667,1030075.0
93111,662266.666667,640958.333333,742725.0,815558.333333,856450.0
93115,,,,,
93117,583983.333333,549908.333333,666008.333333,747808.333333,759183.333333
93123,,,,,168250.0
93143,,,,,134900.0
93201,,,,,203900.0
93203,85416.666667,80875.0,99991.666667,120933.33333299999,133283.333333
93204,98975.0,97750.0,94508.333333,101391.666667,116775.0
93210,120191.66666700001,110391.66666700001,118916.66666700001,133258.333333,145583.333333
93215,114750.0,117958.33333299999,131408.333333,142908.333333,164875.0
93222,179608.333333,163191.666667,165483.333333,176283.333333,195075.0
93223,90250.0,85608.333333,94341.666667,109650.0,127108.33333299999
93225,123900.0,107850.0,123800.0,136933.333333,149433.333333
93230,144500.0,135008.333333,143041.666667,158391.666667,167116.666667
93240,121175.0,120208.33333299999,120150.0,127225.0,121308.33333299999
93242,115950.0,105075.0,115916.66666700001,124400.0,121641.66666700001
93243,,,,,542250.0
93247,109166.66666700001,105866.666667,117316.66666700001,133741.666667,145083.333333
93250,102941.666667,103766.666667,112541.66666700001,125183.33333299999,142591.666667
93257,112883.33333299999,109833.33333299999,123208.33333299999,139641.666667,150375.0
93262,,,,,241950.0
93264,,,,,488200.0
93268,72641.666667,69950.0,84458.333333,104200.0,113508.33333299999
93270,111716.66666700001,124200.0,145225.0,163966.666667,177250.0
93271,249691.666667,234625.0,231183.333333,254658.333333,252991.666667
93274,111400.0,111350.0,127633.33333299999,144125.0,157983.333333
93277,139333.333333,136100.0,152658.333333,172100.0,183091.666667
93280,102225.0,101858.333333,116350.0,133916.666667,144591.666667
93291,152150.0,157466.666667,172375.0,189908.333333,203908.333333
93292,135666.666667,136016.666667,154158.333333,173966.666667,189208.333333
93301,,,,,176025.0
93302,,,,,303650.0
93303,,,,,303050.0
93304,77966.666667,78533.333333,96925.0,121825.0,133483.333333
93306,112450.0,114800.0,141875.0,157750.0,166283.333333
93307,83366.666667,84650.0,104333.333333,126508.33333299999,135000.0
93308,118758.33333299999,121858.33333299999,143958.333333,168258.333333,178525.0
93309,116158.33333299999,121541.66666700001,147650.0,170433.333333,175491.666667
93311,192825.0,202908.333333,239658.333333,263491.666667,268033.333333
93312,185100.0,195508.333333,235541.666667,264591.666667,268033.333333
93313,140416.666667,144450.0,174433.333333,202733.333333,213016.666667
93314,264041.666667,272416.666667,317816.666667,350866.666667,348791.666667
93316,,,,,297700.0
93355,,,,,561550.0
93356,,,,,754950.0
93357,,,,,605800.0
93401,484133.333333,483833.333333,551033.333333,600841.666667,629866.666667
93402,337733.333333,335883.333333,380175.0,413400.0,458241.666667
93405,472875.0,474691.666667,546875.0,600508.333333,625216.666667
93415,,,,,343000.0
93420,427433.333333,435925.0,499483.333333,560691.666667,611766.666667
93422,327425.0,321925.0,370850.0,416600.0,446266.666667
93428,507433.333333,506300.0,546400.0,607683.333333,654000.0
93432,,,,,265900.0
93433,313816.666667,305825.0,353408.333333,382275.0,409266.666667
93436,196700.0,187108.333333,210491.666667,245725.0,268575.0
93441,,,,,187200.0
93442,408700.0,409158.333333,466333.333333,508191.666667,553550.0
93444,364616.666667,369941.666667,407116.666667,465608.333333,508100.0
93446,302225.0,307208.333333,351500.0,385566.666667,409066.666667
93449,578983.333333,562766.666667,634008.333333,687691.666667,743675.0
93451,216683.333333,212250.0,242925.0,291075.0,311411.111111
93454,203983.333333,197366.666667,232458.333333,268408.333333,288783.333333
93455,274275.0,260433.333333,297225.0,343858.333333,364391.666667
93458,183141.666667,178175.0,204650.0,243783.333333,272375.0
93460,621633.333333,587750.0,674683.333333,717116.666667,808166.666667
93463,563833.333333,539850.0,572741.666667,642850.0,682658.333333
93465,431433.333333,440050.0,460316.666667,531550.0,564208.333333
93501,72791.666667,63441.666667,72633.333333,77058.333333,73783.333333
93505,68150.0,64316.666667,72483.333333,83350.0,95208.333333
93510,389708.333333,380983.333333,423441.666667,469391.666667,505600.0
93514,301858.333333,301175.0,303183.333333,328525.0,334211.111111
93534,122833.33333299999,118258.33333299999,132608.333333,151441.666667,160241.666667
93535,125650.0,125150.0,146958.333333,168166.666667,178433.333333
93536,191425.0,184133.333333,218616.666667,252916.666667,266625.0
93543,129016.66666700001,129050.0,157391.666667,174716.666667,189475.0
93544,,,,,194050.0
93545,,,,,200875.0
93548,,,,,128750.0
93550,122591.66666700001,123466.66666700001,145641.666667,172883.333333,190408.333333
93551,213641.666667,213141.666667,249750.0,292850.0,310408.333333
93552,146166.666667,147266.666667,173808.333333,208841.666667,224841.666667
93553,170566.666667,166483.333333,197600.0,214666.666667,220733.333333
93555,166166.666667,153275.0,151933.333333,151916.666667,154216.666667
93560,115375.0,118100.0,136825.0,156100.0,164550.0
93561,183866.666667,174691.666667,191991.666667,211216.666667,218325.0
93581,,,,,187500.0
93591,,,,,
93596,,,,,219350.0
93601,227783.333333,213325.0,243300.0,274550.0,275866.666667
93604,,,,,
93610,102141.666667,105883.333333,125416.66666700001,148683.333333,168833.333333
93612,123500.0,123791.66666700001,143316.666667,163666.666667,170683.333333
93614,179641.666667,178975.0,196466.666667,222825.0,229725.0
93618,118791.66666700001,116891.66666700001,132316.666667,146316.666667,162250.0
93619,307200.0,312191.666667,345625.0,370975.0,373775.0
93630,131441.666667,135225.0,148275.0,167516.666667,185066.666667
93635,,,,,186900.0
93636,188150.0,189858.333333,221525.0,259016.666667,269583.333333
93637,128516.66666700001,128158.33333299999,150575.0,173358.333333,184791.666667
93638,94875.0,96050.0,111283.33333299999,133791.666667,147241.666667
93643,187183.333333,184825.0,213516.666667,230466.666667,231733.333333
93646,94333.333333,91591.666667,111500.0,119058.33333299999,120850.0
93654,127508.33333299999,133650.0,152691.666667,167816.666667,173858.333333
93702,61458.333333,60558.333333,69166.666667,84275.0,96741.666667
93703,83050.0,81200.0,94025.0,116225.0,124666.66666700001
93704,155858.333333,150550.0,170900.0,190233.333333,199575.0
93705,97233.333333,93583.333333,115925.0,131233.333333,138166.666667
93706,71725.0,68383.333333,84475.0,99408.333333,105891.666667
93710,155841.666667,156125.0,180491.666667,199125.0,208991.666667
93711,245416.666667,247300.0,276550.0,292650.0,298191.666667
93720,225658.333333,231975.0,262583.333333,278575.0,284591.666667
93721,53600.0,52533.333332999995,60575.0,77691.666667,85600.0
93722,139866.666667,137733.333333,159891.666667,184641.666667,195708.333333
93726,109441.66666700001,102808.333333,123658.33333299999,144016.666667,153383.333333
93727,141133.333333,141991.666667,161283.333333,183675.0,197341.666667
93730,307875.0,307825.0,342416.666667,372291.666667,383158.333333
93782,,,,,172550.0
93801,,,,,167350.0
93802,,,,,169350.0
93813,,,,,402650.0
93906,201275.0,210583.333333,249750.0,305208.333333,339891.666667
93926,173875.0,169558.333333,194316.666667,238425.0,293483.333333
93927,120475.0,126108.33333299999,143608.333333,184033.333333,225908.333333
93930,,,,,
93940,521250.0,545575.0,648083.333333,642125.0,629741.666667
93955,282341.666667,288025.0,333141.666667,367966.666667,396183.333333
93960,156008.333333,160608.333333,183650.0,236883.333333,277850.0
94002,834391.666667,898975.0,1064083.333333,1185575.0,1389091.666667
94005,496633.333333,494175.0,592583.333333,665191.666667,750200.0
94010,1396866.666667,1546491.666667,1817541.666667,1988600.0,2235275.0
94014,439000.0,448875.0,541941.666667,594583.333333,677275.0
94022,1797975.0,2021358.333333,2400791.666667,2681166.666667,3206925.0
94025,1073875.0,1207433.333333,1451516.666667,1618616.666667,1872266.666667
94030,844916.666667,897408.333333,1074091.666667,1175491.666667,1347858.333333
94037,692358.333333,710033.333333,788433.333333,889958.333333,1019041.666667
94040,957016.666667,1109391.666667,1347550.0,1486241.666667,1710691.666667
94043,610141.666667,684233.333333,818808.333333,891616.666667,1058641.666667
94062,1113633.333333,1202016.666667,1433425.0,1582391.666667,1779675.0
94063,407783.333333,456066.666667,573358.333333,665125.0,779283.333333
94065,757616.666667,818066.666667,953691.666667,1060800.0,1218325.0
94066,519600.0,535266.666667,649058.333333,718575.0,828958.333333
94070,868333.333333,942183.333333,1129641.666667,1276158.333333,1482875.0
94085,446916.666667,465333.333333,588500.0,703791.666667,843041.666667
94086,672283.333333,729258.333333,853666.666667,958208.333333,1138525.0
94102,473408.333333,500775.0,605108.333333,739408.333333,854916.666667
94103,562108.333333,597575.0,723375.0,848941.666667,973625.0
94105,716150.0,788141.666667,945408.333333,1079200.0,1179550.0
94107,647858.333333,712575.0,832441.666667,964358.333333,1089200.0
94108,612266.666667,663358.333333,747650.0,829958.333333,965025.0
94109,649866.666667,697650.0,793650.0,910033.333333,1053575.0
94110,698483.333333,746400.0,912591.666667,1067416.666667,1219083.333333
94111,676450.0,724975.0,924033.333333,1027666.666667,1067966.666667
94112,516616.666667,536141.666667,634133.333333,717416.666667,805833.333333
94114,987558.333333,1128483.333333,1336358.333333,1472483.333333,1607175.0
94115,848808.333333,900083.333333,1064875.0,1237491.666667,1390708.333333
94116,686800.0,710825.0,819791.666667,906300.0,1032550.0
94117,843850.0,944291.666667,1106391.666667,1273583.333333,1386233.333333
94118,1063758.333333,1163925.0,1404866.666667,1570425.0,1749966.666667
94121,761833.333333,801500.0,938541.666667,1131791.666667,1294675.0
94122,695633.333333,721425.0,859566.666667,951508.333333,1065200.0
94123,1331816.666667,1495183.333333,1755716.666667,2015500.0,2317041.666667
94131,781825.0,852141.666667,1038041.666667,1187850.0,1371716.666667
94132,594083.333333,609516.666667,715241.666667,828208.333333,900108.333333
94133,814633.333333,868700.0,1039558.333333,1165108.333333,1307050.0
94134,474200.0,488783.333333,577883.333333,663816.666667,737450.0
94142,,,,,
94145,,,,,154850.0
94303,842033.333333,976100.0,1205600.0,1353116.666667,1540433.333333
94305,1680816.666667,1833508.333333,2253341.666667,2375466.666667,2576783.333333
94306,1156691.666667,1346741.666667,1602025.0,1857833.333333,2224008.333333
94401,469266.666667,489383.333333,587491.666667,680916.666667,793933.333333
94402,965050.0,1033916.666667,1250283.333333,1366791.666667,1602125.0
94403,696275.0,727100.0,862108.333333,947675.0,1110616.666667
94404,733916.666667,781541.666667,923575.0,1025016.666667,1194925.0
94423,,,,,204900.0
94501,509650.0,528508.333333,655800.0,716100.0,797566.666667
94503,288025.0,285341.666667,326058.333333,395583.333333,440491.666667
94507,1147408.333333,1170816.666667,1356533.333333,1443191.666667,1570316.666667
94509,153958.333333,163566.666667,209575.0,261341.666667,290783.333333
94510,363991.666667,354883.333333,439625.0,496016.666667,525458.333333
94513,300633.333333,309633.333333,381516.666667,440858.333333,479400.0
94518,360175.0,354841.666667,437858.333333,509158.333333,553508.333333
94519,271708.333333,276491.666667,353025.0,407841.666667,439558.333333
94520,203525.0,206591.666667,269125.0,331300.0,368700.0
94523,414791.666667,426983.333333,528958.333333,591525.0,624225.0
94525,251700.0,240758.333333,299616.666667,348425.0,419583.333333
94526,769441.666667,783208.333333,899116.666667,975900.0,1057583.333333
94530,495433.333333,491266.666667,574000.0,649866.666667,720341.666667
94531,223791.666667,232683.333333,294675.0,347500.0,379100.0
94533,155108.333333,157583.333333,196475.0,249116.666667,274375.0
94534,287841.666667,286741.666667,345591.666667,411883.333333,435825.0
94536,486833.333333,503333.333333,619758.333333,685650.0,779891.666667
94538,410125.0,422291.666667,531166.666667,623766.666667,707566.666667
94539,848491.666667,901325.0,1066208.333333,1167750.0,1300908.333333
94544,262366.666667,262083.333333,343408.333333,423750.0,468566.666667
94545,283341.666667,293383.333333,372933.333333,439458.333333,479916.666667
94546,401366.666667,416508.333333,516608.333333,572891.666667,624700.0
94549,928833.333333,962316.666667,1105650.0,1210916.666667,1290158.333333
94550,442450.0,464508.333333,572841.666667,652925.0,722366.666667
94551,363791.666667,372400.0,468858.333333,548816.666667,611733.333333
94553,324500.0,324616.666667,390108.333333,447733.333333,498433.333333
94555,510383.333333,517475.0,638841.666667,715150.0,817608.333333
94556,843883.333333,873583.333333,994650.0,1090333.333333,1154016.666667
94558,367716.666667,366666.666667,424991.666667,480458.333333,512875.0
94561,196608.333333,208866.666667,264333.333333,322900.0,359208.333333
94564,276925.0,275025.0,327075.0,387925.0,435508.333333
94565,165141.666667,169566.666667,215158.333333,278525.0,316100.0
94566,708333.333333,744533.333333,876283.333333,914708.333333,999050.0
94568,450041.666667,463908.333333,563116.666667,648183.333333,719950.0
94574,755875.0,805525.0,895358.333333,935833.333333,998100.0
94577,314066.666667,306450.0,374233.333333,448908.333333,500766.666667
94583,574550.0,586358.333333,697350.0,773875.0,826933.333333
94585,170291.666667,168208.333333,206900.0,268450.0,299475.0
94587,397958.333333,407250.0,506458.333333,581641.666667,666883.333333
94588,589833.333333,618666.666667,730783.333333,780650.0,847016.666667
